"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"USW00014751","2011-06-11T02:25:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1013.2","21.0","24.0","","","","","83.0","BKN:07 6.1 OVC:08 14.02","","1000.5","11.265","22.0","310.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09706/11/11 02:25:02 SPECI KCXY 110725Z 31004KT 7SM BKN020 OVC046 24/21 A2992 RMK AO2 LTG DSNT NW-NE","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T02:33:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1013.2","20.0","24.0","","VCTS ||","","","78.0","BKN:07 6.1 OVC:08 14.63","","1000.5","12.875","21.3","340.0","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10706/11/11 02:33:02 SPECI KCXY 110733Z 34006KT 8SM VCTS BKN020 OVC048 24/20 A2992 RMK AO2 LTG DSNT NW-E TSB27","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T02:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1013.2","18.3","23.3","0.0","VCTS ||","","","74.0","OVC:08 5.49","1012.8","1000.5","12.875","20.1","90.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11606/11/11 02:56:02 METAR KCXY 110756Z 09007KT 8SM VCTS OVC018 23/18 A2992 RMK AO2 LTG DSNT N-E TSB27 SLP128 T02330183","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T03:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1013.2","18.0","23.0","","","","","74.0","","1012.8","","","","90.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET104METAR KCXY 110756Z AUTO 09007KT 8SM VCTS OVC018 23/18 A2992 RMK AO2 LTG DSNT N-E TSB27 SLP128 T02330183;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T03:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1013.9","18.3","21.7","T","TS -RA:02 |TS RA |","0.3","3","81.0","OVC:08 6.1","1013.5","1001.2","16.093","19.6","80.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14106/11/11 03:56:02 METAR KCXY 110856Z 08010KT 10SM -TSRA OVC020 22/18 A2994 RMK AO2 LTG DSNT NE AND E RAB55 SLP135 P0000 60000 T02170183 53003","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T04:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1013.9","18.0","22.0","T","","0.3","3","78.0","","1013.5","","","","80.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET129METAR KCXY 110856Z AUTO 08010KT 10SM -TSRA OVC020 22/18 A2994 RMK AO2 LTG DSNT NE AND E RAB55 SLP135 P0000 60000 T02170183 53003;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T04:40:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1013.9","19.0","21.0","","","","","88.0","FEW:02 3.35 SCT:04 7.92 BKN:07 30.48","","1001.2","16.093","19.7","110.0","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12506/11/11 04:40:02 SPECI KCXY 110940Z 11012KT 10SM FEW011 SCT026 BKN100 21/19 A2994 RMK AO2 LTG DSNT NE AND E TSE40RAE29 PNO $","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T04:54:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1014.2","19.0","21.0","","","","","88.0","FEW:02 2.74 SCT:04 22.86 BKN:07 30.48","","1001.5","16.093","19.7","90.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13006/11/11 04:54:02 SPECI KCXY 110954Z 09008KT 10SM FEW009 SCT075 BKN100 21/19 A2995 RMK AO2 LTG DSNT NE AND E TSE40RAE29 PNO $ FIBI","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T04:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.2","18.9","20.6","T","","","","90.0","SCT:04 2.74 SCT:04 22.86 BKN:07 30.48","1014.1","1001.5","16.093","19.5","100.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14206/11/11 04:56:02 METAR KCXY 110956Z 10007KT 10SM SCT009 SCT075 BKN100 21/19 A2995 RMK AO2 LTG DSNT NE AND E TSE40RAE29 SLP141 T02060189 PNO $","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T05:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.2","19.0","21.0","","","","","88.0","SCT:04 SCT:04","1014.1","","","","100.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET130METAR KCXY 110956Z AUTO 10007KT 10SM SCT009 SCT075 BKN100 21/19 A2995 RMK AO2 LTG DSNT NE AND E TSE40RAE29 SLP141 T02060189 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T05:14:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1014.6","19.0","21.0","","","","","88.0","BKN:07 2.74 BKN:07 28.96","","1001.9","16.093","19.7","70.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11206/11/11 05:14:02 SPECI KCXY 111014Z 07005KT 10SM BKN009 BKN095 21/19 A2996 RMK AO2 LTG DSNT E CIG 007V010 PNO $","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T05:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.9","18.9","20.0","","","","","93.0","OVC:08 2.13","1014.7","1002.2","14.484","19.3","70.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10306/11/11 05:56:02 METAR KCXY 111056Z 07008KT 9SM OVC007 20/19 A2997 RMK AO2 SLP147 T02000189 PNO $ (NS)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T06:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.9","19.0","20.0","","","","","94.0","","1014.7","","","","70.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET081METAR KCXY 111056Z 07008KT 9SM OVC007 20/19 A2997 RMK AO2 SLP147 T02000189 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T06:24:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1014.2","19.0","20.0","","","","","94.0","FEW:02 2.13","","1001.5","16.093","19.3","110.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08706/11/11 06:24:02 SPECI KCXY 111124Z 11008KT 10SM FEW007 20/19 A2995 RMK AO2 PNO $ (NS)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T06:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.6","18.9","20.6","","","0.8","0","90.0","FEW:02 10.06 SCT:04 36.58","1014.3","1001.9","16.093","19.5","150.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14106/11/11 06:56:02 METAR KCXY 111156Z 15004KT 10SM FEW033 SCT120 21/19 A2996 RMK AO2 SLP143 6//// 7//// T02060189 10250 20200 50008 PNO $ (NS)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T07:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.6","19.0","21.0","","","0.8","0","88.0","FEW:02 SCT:04","1014.3","","","","150.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET119METAR KCXY 111156Z 15004KT 10SM FEW033 SCT120 21/19 A2996 RMK AO2 SLP143 6//// 7//// T02060189 10250 20200 50008 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T07:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.6","18.9","22.2","","","","","82.0","CLR:00","1014.3","1001.9","16.093","20.1","100.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10106/11/11 07:56:02 METAR KCXY 111256Z 10005KT 10SM CLR 22/19 A2996 RMK AO2 SLP143 T02220189 PNO $ (NS)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T08:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.6","19.0","22.0","","","","","83.0","","1014.3","","","","100.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET079METAR KCXY 111256Z 10005KT 10SM CLR 22/19 A2996 RMK AO2 SLP143 T02220189 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T08:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.6","18.9","23.3","","","","","76.0","FEW:02 4.57","1014.4","1001.9","16.093","20.5","130.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10406/11/11 08:56:02 METAR KCXY 111356Z 13008KT 10SM FEW015 23/19 A2996 RMK AO2 SLP144 T02330189 PNO $ (NS)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T09:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.6","19.0","23.0","","","","","78.0","","1014.4","","","","130.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET082METAR KCXY 111356Z 13008KT 10SM FEW015 23/19 A2996 RMK AO2 SLP144 T02330189 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T09:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.2","18.9","24.4","","","-0.3","8","72.0","FEW:02 6.4","1014.1","1001.5","16.093","20.8","90.0","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11606/11/11 09:56:02 METAR KCXY 111456Z 09009KT 10SM FEW021 24/19 A2995 RMK AO2 SLP141 6//// T02440189 58003 PNO $ (WB)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T10:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.2","19.0","24.0","","","-0.3","8","74.0","","1014.1","","","","90.0","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET094METAR KCXY 111456Z 09009KT 10SM FEW021 24/19 A2995 RMK AO2 SLP141 6//// T02440189 58003 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T10:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.2","19.4","26.1","","","","","67.0","CLR:00","1013.9","1001.5","16.093","21.7","80.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10106/11/11 10:56:02 METAR KCXY 111556Z 08008KT 10SM CLR 26/19 A2995 RMK AO2 SLP139 T02610194 PNO $ (WB)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T11:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.2","19.0","26.0","","","","","65.0","","1013.9","","","","80.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET079METAR KCXY 111556Z 08008KT 10SM CLR 26/19 A2995 RMK AO2 SLP139 T02610194 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T11:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1013.5","19.4","27.8","","","","","60.0","BKN:07 9.45 BKN:07 19.81","1013.4","1000.9","16.093","22.2","140.0","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11106/11/11 11:56:02 METAR KCXY 111656Z 14006KT 10SM BKN031 BKN065 28/19 A2993 RMK AO2 SLP134 T02780194 PNO $ (WB)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T12:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1013.5","19.0","28.0","","","","","58.0","BKN:07 BKN:07","1013.4","","","","140.0","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET089METAR KCXY 111656Z 14006KT 10SM BKN031 BKN065 28/19 A2993 RMK AO2 SLP134 T02780194 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T12:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1012.9","18.9","28.3","","","-1.5","8","57.0","SCT:04 11.28","1012.5","1000.2","16.093","22.1","200.0","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12806/11/11 12:56:02 METAR KCXY 111756Z 20006KT 10SM SCT037 28/19 A2991 RMK AO2 SLP125 6//// T02830189 10289 20206 58015 PNO $ (WB)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T13:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1012.9","19.0","28.0","","","-1.5","8","58.0","","1012.5","","","","200.0","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET106METAR KCXY 111756Z 20006KT 10SM SCT037 28/19 A2991 RMK AO2 SLP125 6//// T02830189 10289 20206 58015 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T13:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1011.9","18.9","29.4","","","","","53.0","BKN:07 12.8 BKN:07 14.94","1011.6","999.2","16.093","22.4","90.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11106/11/11 13:56:02 METAR KCXY 111856Z 09007KT 10SM BKN042 BKN049 29/19 A2988 RMK AO2 SLP116 T02940189 PNO $ (WB)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T14:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1011.9","19.0","29.0","","","","","55.0","BKN:07 BKN:07","1011.6","","","","90.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET089METAR KCXY 111856Z 09007KT 10SM BKN042 BKN049 29/19 A2988 RMK AO2 SLP116 T02940189 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T14:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1011.2","18.9","30.0","","","","","51.0","FEW:02 13.72","1011.1","998.5","16.093","22.6","190.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10406/11/11 14:56:02 METAR KCXY 111956Z 19005KT 10SM FEW045 30/19 A2986 RMK AO2 SLP111 T03000189 PNO $ (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T15:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1011.2","19.0","30.0","","","","","52.0","","1011.1","","","","190.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET082METAR KCXY 111956Z 19005KT 10SM FEW045 30/19 A2986 RMK AO2 SLP111 T03000189 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T15:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1010.5","19.4","30.0","","","-2.3","6","53.0","BKN:07 14.63","1010.2","997.8","16.093","22.9","110.0","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11606/11/11 15:56:02 METAR KCXY 112056Z 11009KT 10SM BKN048 30/19 A2984 RMK AO2 SLP102 6//// T03000194 56023 PNO $ (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T16:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1010.5","19.0","30.0","","","-2.3","6","52.0","","1010.2","","","","110.0","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET094METAR KCXY 112056Z 11009KT 10SM BKN048 30/19 A2984 RMK AO2 SLP102 6//// T03000194 56023 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T16:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1010.2","20.0","29.4","","","","","57.0","FEW:02 14.63 SCT:04 18.29","1010.0","997.5","12.875","23.1","120.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11006/11/11 16:56:02 METAR KCXY 112156Z 12007KT 8SM FEW048 SCT060 29/20 A2983 RMK AO2 SLP100 T02940200 PNO $ (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T17:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1010.2","20.0","29.0","","","","","58.0","FEW:02 SCT:04","1010.0","","","","120.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET088METAR KCXY 112156Z 12007KT 8SM FEW048 SCT060 29/20 A2983 RMK AO2 SLP100 T02940200 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T17:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1009.5","20.0","28.9","","","","","59.0","CLR:00","1009.4","996.8","11.265","22.9","130.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10006/11/11 17:56:02 METAR KCXY 112256Z 13005KT 7SM CLR 29/20 A2981 RMK AO2 SLP094 T02890200 PNO $ (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T18:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1009.5","20.0","29.0","","","","","58.0","","1009.4","","","","130.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET078METAR KCXY 112256Z 13005KT 7SM CLR 29/20 A2981 RMK AO2 SLP094 T02890200 PNO $;","","","","","","","","","","07/12/2007"
"USW00014751","2011-06-11T18:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1009.8","21.1","26.7","","HZ:7 ||HZ","-0.6","5","71.0","BKN:07 14.02 OVC:08 18.29","1009.6","997.2","9.656","22.9","80.0","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13706/11/11 18:56:02 METAR KCXY 112356Z 08009KT 6SM HZ BKN046 OVC060 27/21 A2982 RMK AO2 SLP096 6//// T02670211 10306 20267 55006 PNO $ (BR)","","","","","","","","","","07/12/2007"
