input_u16,output_q16_hex,output_q16,div0,sat,norm_shift,lut_idx,a_q1_15,x0_q0_16,x1_q0_16
24187,0x0003,3,0,0,1,121,0xBCF6,0xAD9B,0xAD6A
24188,0x0003,3,0,0,1,121,0xBCF8,0xAD9B,0xAD67
24189,0x0003,3,0,0,1,121,0xBCFA,0xAD9B,0xAD66
24190,0x0003,3,0,0,1,121,0xBCFC,0xAD9B,0xAD65
24191,0x0003,3,0,0,1,121,0xBCFE,0xAD9B,0xAD62
24192,0x0003,3,0,0,1,122,0xBD00,0xAD26,0xAD60
24193,0x0003,3,0,0,1,122,0xBD02,0xAD26,0xAD5F
24194,0x0003,3,0,0,1,122,0xBD04,0xAD26,0xAD5D
24195,0x0003,3,0,0,1,122,0xBD06,0xAD26,0xAD5B
24196,0x0003,3,0,0,1,122,0xBD08,0xAD26,0xAD59
24197,0x0003,3,0,0,1,122,0xBD0A,0xAD26,0xAD58
24198,0x0003,3,0,0,1,122,0xBD0C,0xAD26,0xAD55
24199,0x0003,3,0,0,1,122,0xBD0E,0xAD26,0xAD54
24200,0x0003,3,0,0,1,122,0xBD10,0xAD26,0xAD53
24201,0x0003,3,0,0,1,122,0xBD12,0xAD26,0xAD50
24202,0x0003,3,0,0,1,122,0xBD14,0xAD26,0xAD4F
24203,0x0003,3,0,0,1,122,0xBD16,0xAD26,0xAD4D
24204,0x0003,3,0,0,1,122,0xBD18,0xAD26,0xAD4B
24205,0x0003,3,0,0,1,122,0xBD1A,0xAD26,0xAD49
24206,0x0003,3,0,0,1,122,0xBD1C,0xAD26,0xAD48
24207,0x0003,3,0,0,1,122,0xBD1E,0xAD26,0xAD45
24208,0x0003,3,0,0,1,122,0xBD20,0xAD26,0xAD44
24209,0x0003,3,0,0,1,122,0xBD22,0xAD26,0xAD41
24210,0x0003,3,0,0,1,122,0xBD24,0xAD26,0xAD40
24211,0x0003,3,0,0,1,122,0xBD26,0xAD26,0xAD3E
24212,0x0003,3,0,0,1,122,0xBD28,0xAD26,0xAD3C
24213,0x0003,3,0,0,1,122,0xBD2A,0xAD26,0xAD3A
24214,0x0003,3,0,0,1,122,0xBD2C,0xAD26,0xAD39
24215,0x0003,3,0,0,1,122,0xBD2E,0xAD26,0xAD36
24216,0x0003,3,0,0,1,122,0xBD30,0xAD26,0xAD35
24217,0x0003,3,0,0,1,122,0xBD32,0xAD26,0xAD34
24218,0x0003,3,0,0,1,122,0xBD34,0xAD26,0xAD31
24219,0x0003,3,0,0,1,122,0xBD36,0xAD26,0xAD2F
24220,0x0003,3,0,0,1,122,0xBD38,0xAD26,0xAD2E
24221,0x0003,3,0,0,1,122,0xBD3A,0xAD26,0xAD2B
24222,0x0003,3,0,0,1,122,0xBD3C,0xAD26,0xAD2A
24223,0x0003,3,0,0,1,122,0xBD3E,0xAD26,0xAD29
24224,0x0003,3,0,0,1,122,0xBD40,0xAD26,0xAD26
24225,0x0003,3,0,0,1,122,0xBD42,0xAD26,0xAD25
24226,0x0003,3,0,0,1,122,0xBD44,0xAD26,0xAD22
24227,0x0003,3,0,0,1,122,0xBD46,0xAD26,0xAD21
24228,0x0003,3,0,0,1,122,0xBD48,0xAD26,0xAD1F
24229,0x0003,3,0,0,1,122,0xBD4A,0xAD26,0xAD1D
24230,0x0003,3,0,0,1,122,0xBD4C,0xAD26,0xAD1B
24231,0x0003,3,0,0,1,122,0xBD4E,0xAD26,0xAD1A
24232,0x0003,3,0,0,1,122,0xBD50,0xAD26,0xAD17
24233,0x0003,3,0,0,1,122,0xBD52,0xAD26,0xAD16
24234,0x0003,3,0,0,1,122,0xBD54,0xAD26,0xAD14
24235,0x0003,3,0,0,1,122,0xBD56,0xAD26,0xAD12
24236,0x0003,3,0,0,1,122,0xBD58,0xAD26,0xAD10
24237,0x0003,3,0,0,1,122,0xBD5A,0xAD26,0xAD0F
24238,0x0003,3,0,0,1,122,0xBD5C,0xAD26,0xAD0C
24239,0x0003,3,0,0,1,122,0xBD5E,0xAD26,0xAD0B
24240,0x0003,3,0,0,1,122,0xBD60,0xAD26,0xAD0A
24241,0x0003,3,0,0,1,122,0xBD62,0xAD26,0xAD07
24242,0x0003,3,0,0,1,122,0xBD64,0xAD26,0xAD06
24243,0x0003,3,0,0,1,122,0xBD66,0xAD26,0xAD03
24244,0x0003,3,0,0,1,122,0xBD68,0xAD26,0xAD01
24245,0x0003,3,0,0,1,122,0xBD6A,0xAD26,0xAD00
24246,0x0003,3,0,0,1,122,0xBD6C,0xAD26,0xACFD
24247,0x0003,3,0,0,1,122,0xBD6E,0xAD26,0xACFC
24248,0x0003,3,0,0,1,122,0xBD70,0xAD26,0xACFB
24249,0x0003,3,0,0,1,122,0xBD72,0xAD26,0xACF8
24250,0x0003,3,0,0,1,122,0xBD74,0xAD26,0xACF7
24251,0x0003,3,0,0,1,122,0xBD76,0xAD26,0xACF5
24252,0x0003,3,0,0,1,122,0xBD78,0xAD26,0xACF3
24253,0x0003,3,0,0,1,122,0xBD7A,0xAD26,0xACF1
24254,0x0003,3,0,0,1,122,0xBD7C,0xAD26,0xACF0
24255,0x0003,3,0,0,1,122,0xBD7E,0xAD26,0xACED
24256,0x0003,3,0,0,1,123,0xBD80,0xACB1,0xACEB
24257,0x0003,3,0,0,1,123,0xBD82,0xACB1,0xACEA
24258,0x0003,3,0,0,1,123,0xBD84,0xACB1,0xACE8
24259,0x0003,3,0,0,1,123,0xBD86,0xACB1,0xACE6
24260,0x0003,3,0,0,1,123,0xBD88,0xACB1,0xACE4
24261,0x0003,3,0,0,1,123,0xBD8A,0xACB1,0xACE3
24262,0x0003,3,0,0,1,123,0xBD8C,0xACB1,0xACE0
24263,0x0003,3,0,0,1,123,0xBD8E,0xACB1,0xACDF
24264,0x0003,3,0,0,1,123,0xBD90,0xACB1,0xACDE
24265,0x0003,3,0,0,1,123,0xBD92,0xACB1,0xACDB
24266,0x0003,3,0,0,1,123,0xBD94,0xACB1,0xACD9
24267,0x0003,3,0,0,1,123,0xBD96,0xACB1,0xACD8
24268,0x0003,3,0,0,1,123,0xBD98,0xACB1,0xACD5
24269,0x0003,3,0,0,1,123,0xBD9A,0xACB1,0xACD4
24270,0x0003,3,0,0,1,123,0xBD9C,0xACB1,0xACD3
24271,0x0003,3,0,0,1,123,0xBD9E,0xACB1,0xACD0
24272,0x0003,3,0,0,1,123,0xBDA0,0xACB1,0xACCF
24273,0x0003,3,0,0,1,123,0xBDA2,0xACB1,0xACCD
24274,0x0003,3,0,0,1,123,0xBDA4,0xACB1,0xACCB
24275,0x0003,3,0,0,1,123,0xBDA6,0xACB1,0xACC9
24276,0x0003,3,0,0,1,123,0xBDA8,0xACB1,0xACC7
24277,0x0003,3,0,0,1,123,0xBDAA,0xACB1,0xACC5
24278,0x0003,3,0,0,1,123,0xBDAC,0xACB1,0xACC4
24279,0x0003,3,0,0,1,123,0xBDAE,0xACB1,0xACC1
24280,0x0003,3,0,0,1,123,0xBDB0,0xACB1,0xACC0
24281,0x0003,3,0,0,1,123,0xBDB2,0xACB1,0xACBE
24282,0x0003,3,0,0,1,123,0xBDB4,0xACB1,0xACBC
24283,0x0003,3,0,0,1,123,0xBDB6,0xACB1,0xACBA
24284,0x0003,3,0,0,1,123,0xBDB8,0xACB1,0xACB9
24285,0x0003,3,0,0,1,123,0xBDBA,0xACB1,0xACB6
24286,0x0003,3,0,0,1,123,0xBDBC,0xACB1,0xACB5
24287,0x0003,3,0,0,1,123,0xBDBE,0xACB1,0xACB4
24288,0x0003,3,0,0,1,123,0xBDC0,0xACB1,0xACB1
24289,0x0003,3,0,0,1,123,0xBDC2,0xACB1,0xACB0
24290,0x0003,3,0,0,1,123,0xBDC4,0xACB1,0xACAE
24291,0x0003,3,0,0,1,123,0xBDC6,0xACB1,0xACAC
24292,0x0003,3,0,0,1,123,0xBDC8,0xACB1,0xACAA
24293,0x0003,3,0,0,1,123,0xBDCA,0xACB1,0xACA9
24294,0x0003,3,0,0,1,123,0xBDCC,0xACB1,0xACA6
24295,0x0003,3,0,0,1,123,0xBDCE,0xACB1,0xACA5
24296,0x0003,3,0,0,1,123,0xBDD0,0xACB1,0xACA4
24297,0x0003,3,0,0,1,123,0xBDD2,0xACB1,0xACA1
24298,0x0003,3,0,0,1,123,0xBDD4,0xACB1,0xAC9F
24299,0x0003,3,0,0,1,123,0xBDD6,0xACB1,0xAC9D
24300,0x0003,3,0,0,1,123,0xBDD8,0xACB1,0xAC9B
24301,0x0003,3,0,0,1,123,0xBDDA,0xACB1,0xAC9A
24302,0x0003,3,0,0,1,123,0xBDDC,0xACB1,0xAC97
24303,0x0003,3,0,0,1,123,0xBDDE,0xACB1,0xAC96
24304,0x0003,3,0,0,1,123,0xBDE0,0xACB1,0xAC95
24305,0x0003,3,0,0,1,123,0xBDE2,0xACB1,0xAC92
24306,0x0003,3,0,0,1,123,0xBDE4,0xACB1,0xAC91
24307,0x0003,3,0,0,1,123,0xBDE6,0xACB1,0xAC8F
24308,0x0003,3,0,0,1,123,0xBDE8,0xACB1,0xAC8D
24309,0x0003,3,0,0,1,123,0xBDEA,0xACB1,0xAC8B
24310,0x0003,3,0,0,1,123,0xBDEC,0xACB1,0xAC8A
24311,0x0003,3,0,0,1,123,0xBDEE,0xACB1,0xAC87
24312,0x0003,3,0,0,1,123,0xBDF0,0xACB1,0xAC86
24313,0x0003,3,0,0,1,123,0xBDF2,0xACB1,0xAC84
24314,0x0003,3,0,0,1,123,0xBDF4,0xACB1,0xAC82
24315,0x0003,3,0,0,1,123,0xBDF6,0xACB1,0xAC80
24316,0x0003,3,0,0,1,123,0xBDF8,0xACB1,0xAC7F
24317,0x0003,3,0,0,1,123,0xBDFA,0xACB1,0xAC7C
24318,0x0003,3,0,0,1,123,0xBDFC,0xACB1,0xAC7B
24319,0x0003,3,0,0,1,123,0xBDFE,0xACB1,0xAC78
24320,0x0003,3,0,0,1,124,0xBE00,0xAC3D,0xAC77
24321,0x0003,3,0,0,1,124,0xBE02,0xAC3D,0xAC76
24322,0x0003,3,0,0,1,124,0xBE04,0xAC3D,0xAC74
24323,0x0003,3,0,0,1,124,0xBE06,0xAC3D,0xAC71
24324,0x0003,3,0,0,1,124,0xBE08,0xAC3D,0xAC70
24325,0x0003,3,0,0,1,124,0xBE0A,0xAC3D,0xAC6D
24326,0x0003,3,0,0,1,124,0xBE0C,0xAC3D,0xAC6C
24327,0x0003,3,0,0,1,124,0xBE0E,0xAC3D,0xAC6B
24328,0x0003,3,0,0,1,124,0xBE10,0xAC3D,0xAC68
24329,0x0003,3,0,0,1,124,0xBE12,0xAC3D,0xAC67
24330,0x0003,3,0,0,1,124,0xBE14,0xAC3D,0xAC65
24331,0x0003,3,0,0,1,124,0xBE16,0xAC3D,0xAC63
24332,0x0003,3,0,0,1,124,0xBE18,0xAC3D,0xAC61
24333,0x0003,3,0,0,1,124,0xBE1A,0xAC3D,0xAC60
24334,0x0003,3,0,0,1,124,0xBE1C,0xAC3D,0xAC5D
24335,0x0003,3,0,0,1,124,0xBE1E,0xAC3D,0xAC5C
24336,0x0003,3,0,0,1,124,0xBE20,0xAC3D,0xAC5B
24337,0x0003,3,0,0,1,124,0xBE22,0xAC3D,0xAC58
24338,0x0003,3,0,0,1,124,0xBE24,0xAC3D,0xAC57
24339,0x0003,3,0,0,1,124,0xBE26,0xAC3D,0xAC55
24340,0x0003,3,0,0,1,124,0xBE28,0xAC3D,0xAC53
24341,0x0003,3,0,0,1,124,0xBE2A,0xAC3D,0xAC51
24342,0x0003,3,0,0,1,124,0xBE2C,0xAC3D,0xAC50
24343,0x0003,3,0,0,1,124,0xBE2E,0xAC3D,0xAC4D
24344,0x0003,3,0,0,1,124,0xBE30,0xAC3D,0xAC4C
24345,0x0003,3,0,0,1,124,0xBE32,0xAC3D,0xAC4A
24346,0x0003,3,0,0,1,124,0xBE34,0xAC3D,0xAC48
24347,0x0003,3,0,0,1,124,0xBE36,0xAC3D,0xAC46
24348,0x0003,3,0,0,1,124,0xBE38,0xAC3D,0xAC45
24349,0x0003,3,0,0,1,124,0xBE3A,0xAC3D,0xAC42
24350,0x0003,3,0,0,1,124,0xBE3C,0xAC3D,0xAC41
24351,0x0003,3,0,0,1,124,0xBE3E,0xAC3D,0xAC40
24352,0x0003,3,0,0,1,124,0xBE40,0xAC3D,0xAC3D
24353,0x0003,3,0,0,1,124,0xBE42,0xAC3D,0xAC3C
24354,0x0003,3,0,0,1,124,0xBE44,0xAC3D,0xAC39
24355,0x0003,3,0,0,1,124,0xBE46,0xAC3D,0xAC38
24356,0x0003,3,0,0,1,124,0xBE48,0xAC3D,0xAC36
24357,0x0003,3,0,0,1,124,0xBE4A,0xAC3D,0xAC34
24358,0x0003,3,0,0,1,124,0xBE4C,0xAC3D,0xAC32
24359,0x0003,3,0,0,1,124,0xBE4E,0xAC3D,0xAC31
24360,0x0003,3,0,0,1,124,0xBE50,0xAC3D,0xAC2E
24361,0x0003,3,0,0,1,124,0xBE52,0xAC3D,0xAC2D
24362,0x0003,3,0,0,1,124,0xBE54,0xAC3D,0xAC2C
24363,0x0003,3,0,0,1,124,0xBE56,0xAC3D,0xAC29
24364,0x0003,3,0,0,1,124,0xBE58,0xAC3D,0xAC27
24365,0x0003,3,0,0,1,124,0xBE5A,0xAC3D,0xAC26
24366,0x0003,3,0,0,1,124,0xBE5C,0xAC3D,0xAC23
24367,0x0003,3,0,0,1,124,0xBE5E,0xAC3D,0xAC22
24368,0x0003,3,0,0,1,124,0xBE60,0xAC3D,0xAC21
24369,0x0003,3,0,0,1,124,0xBE62,0xAC3D,0xAC1E
24370,0x0003,3,0,0,1,124,0xBE64,0xAC3D,0xAC1D
24371,0x0003,3,0,0,1,124,0xBE66,0xAC3D,0xAC1B
24372,0x0003,3,0,0,1,124,0xBE68,0xAC3D,0xAC19
24373,0x0003,3,0,0,1,124,0xBE6A,0xAC3D,0xAC17
24374,0x0003,3,0,0,1,124,0xBE6C,0xAC3D,0xAC16
24375,0x0003,3,0,0,1,124,0xBE6E,0xAC3D,0xAC13
24376,0x0003,3,0,0,1,124,0xBE70,0xAC3D,0xAC12
24377,0x0003,3,0,0,1,124,0xBE72,0xAC3D,0xAC11
24378,0x0003,3,0,0,1,124,0xBE74,0xAC3D,0xAC0E
24379,0x0003,3,0,0,1,124,0xBE76,0xAC3D,0xAC0D
24380,0x0003,3,0,0,1,124,0xBE78,0xAC3D,0xAC0A
24381,0x0003,3,0,0,1,124,0xBE7A,0xAC3D,0xAC09
24382,0x0003,3,0,0,1,124,0xBE7C,0xAC3D,0xAC07
24383,0x0003,3,0,0,1,124,0xBE7E,0xAC3D,0xAC04
24384,0x0003,3,0,0,1,125,0xBE80,0xABC9,0xAC03
24385,0x0003,3,0,0,1,125,0xBE82,0xABC9,0xAC01
24386,0x0003,3,0,0,1,125,0xBE84,0xABC9,0xAC00
24387,0x0003,3,0,0,1,125,0xBE86,0xABC9,0xABFD
24388,0x0003,3,0,0,1,125,0xBE88,0xABC9,0xABFC
24389,0x0003,3,0,0,1,125,0xBE8A,0xABC9,0xABFB
24390,0x0003,3,0,0,1,125,0xBE8C,0xABC9,0xABF8
24391,0x0003,3,0,0,1,125,0xBE8E,0xABC9,0xABF7
24392,0x0003,3,0,0,1,125,0xBE90,0xABC9,0xABF5
24393,0x0003,3,0,0,1,125,0xBE92,0xABC9,0xABF3
24394,0x0003,3,0,0,1,125,0xBE94,0xABC9,0xABF1
24395,0x0003,3,0,0,1,125,0xBE96,0xABC9,0xABF0
24396,0x0003,3,0,0,1,125,0xBE98,0xABC9,0xABED
24397,0x0003,3,0,0,1,125,0xBE9A,0xABC9,0xABEC
24398,0x0003,3,0,0,1,125,0xBE9C,0xABC9,0xABEB
24399,0x0003,3,0,0,1,125,0xBE9E,0xABC9,0xABE8
24400,0x0003,3,0,0,1,125,0xBEA0,0xABC9,0xABE7
24401,0x0003,3,0,0,1,125,0xBEA2,0xABC9,0xABE5
24402,0x0003,3,0,0,1,125,0xBEA4,0xABC9,0xABE2
24403,0x0003,3,0,0,1,125,0xBEA6,0xABC9,0xABE1
24404,0x0003,3,0,0,1,125,0xBEA8,0xABC9,0xABE0
24405,0x0003,3,0,0,1,125,0xBEAA,0xABC9,0xABDD
24406,0x0003,3,0,0,1,125,0xBEAC,0xABC9,0xABDC
24407,0x0003,3,0,0,1,125,0xBEAE,0xABC9,0xABDA
24408,0x0003,3,0,0,1,125,0xBEB0,0xABC9,0xABD8
24409,0x0003,3,0,0,1,125,0xBEB2,0xABC9,0xABD6
24410,0x0003,3,0,0,1,125,0xBEB4,0xABC9,0xABD5
24411,0x0003,3,0,0,1,125,0xBEB6,0xABC9,0xABD2
24412,0x0003,3,0,0,1,125,0xBEB8,0xABC9,0xABD1
24413,0x0003,3,0,0,1,125,0xBEBA,0xABC9,0xABD0
24414,0x0003,3,0,0,1,125,0xBEBC,0xABC9,0xABCD
24415,0x0003,3,0,0,1,125,0xBEBE,0xABC9,0xABCC
24416,0x0003,3,0,0,1,125,0xBEC0,0xABC9,0xABC9
24417,0x0003,3,0,0,1,125,0xBEC2,0xABC9,0xABC8
24418,0x0003,3,0,0,1,125,0xBEC4,0xABC9,0xABC6
24419,0x0003,3,0,0,1,125,0xBEC6,0xABC9,0xABC4
24420,0x0003,3,0,0,1,125,0xBEC8,0xABC9,0xABC2
24421,0x0003,3,0,0,1,125,0xBECA,0xABC9,0xABC1
24422,0x0003,3,0,0,1,125,0xBECC,0xABC9,0xABBE
24423,0x0003,3,0,0,1,125,0xBECE,0xABC9,0xABBD
24424,0x0003,3,0,0,1,125,0xBED0,0xABC9,0xABBC
24425,0x0003,3,0,0,1,125,0xBED2,0xABC9,0xABB9
24426,0x0003,3,0,0,1,125,0xBED4,0xABC9,0xABB8
24427,0x0003,3,0,0,1,125,0xBED6,0xABC9,0xABB6
24428,0x0003,3,0,0,1,125,0xBED8,0xABC9,0xABB4
24429,0x0003,3,0,0,1,125,0xBEDA,0xABC9,0xABB2
24430,0x0003,3,0,0,1,125,0xBEDC,0xABC9,0xABB1
24431,0x0003,3,0,0,1,125,0xBEDE,0xABC9,0xABAE
24432,0x0003,3,0,0,1,125,0xBEE0,0xABC9,0xABAD
24433,0x0003,3,0,0,1,125,0xBEE2,0xABC9,0xABAB
24434,0x0003,3,0,0,1,125,0xBEE4,0xABC9,0xABA9
24435,0x0003,3,0,0,1,125,0xBEE6,0xABC9,0xABA7
24436,0x0003,3,0,0,1,125,0xBEE8,0xABC9,0xABA6
24437,0x0003,3,0,0,1,125,0xBEEA,0xABC9,0xABA3
24438,0x0003,3,0,0,1,125,0xBEEC,0xABC9,0xABA2
24439,0x0003,3,0,0,1,125,0xBEEE,0xABC9,0xABA1
24440,0x0003,3,0,0,1,125,0xBEF0,0xABC9,0xAB9E
24441,0x0003,3,0,0,1,125,0xBEF2,0xABC9,0xAB9D
24442,0x0003,3,0,0,1,125,0xBEF4,0xABC9,0xAB9B
24443,0x0003,3,0,0,1,125,0xBEF6,0xABC9,0xAB99
24444,0x0003,3,0,0,1,125,0xBEF8,0xABC9,0xAB97
24445,0x0003,3,0,0,1,125,0xBEFA,0xABC9,0xAB96
24446,0x0003,3,0,0,1,125,0xBEFC,0xABC9,0xAB93
24447,0x0003,3,0,0,1,125,0xBEFE,0xABC9,0xAB92
24448,0x0003,3,0,0,1,126,0xBF00,0xAB56,0xAB90
24449,0x0003,3,0,0,1,126,0xBF02,0xAB56,0xAB8E
24450,0x0003,3,0,0,1,126,0xBF04,0xAB56,0xAB8D
24451,0x0003,3,0,0,1,126,0xBF06,0xAB56,0xAB8A
24452,0x0003,3,0,0,1,126,0xBF08,0xAB56,0xAB89
24453,0x0003,3,0,0,1,126,0xBF0A,0xAB56,0xAB88
24454,0x0003,3,0,0,1,126,0xBF0C,0xAB56,0xAB85
24455,0x0003,3,0,0,1,126,0xBF0E,0xAB56,0xAB84
24456,0x0003,3,0,0,1,126,0xBF10,0xAB56,0xAB82
24457,0x0003,3,0,0,1,126,0xBF12,0xAB56,0xAB7F
24458,0x0003,3,0,0,1,126,0xBF14,0xAB56,0xAB7E
24459,0x0003,3,0,0,1,126,0xBF16,0xAB56,0xAB7D
24460,0x0003,3,0,0,1,126,0xBF18,0xAB56,0xAB7A
24461,0x0003,3,0,0,1,126,0xBF1A,0xAB56,0xAB79
24462,0x0003,3,0,0,1,126,0xBF1C,0xAB56,0xAB77
24463,0x0003,3,0,0,1,126,0xBF1E,0xAB56,0xAB75
24464,0x0003,3,0,0,1,126,0xBF20,0xAB56,0xAB73
24465,0x0003,3,0,0,1,126,0xBF22,0xAB56,0xAB72
24466,0x0003,3,0,0,1,126,0xBF24,0xAB56,0xAB6F
24467,0x0003,3,0,0,1,126,0xBF26,0xAB56,0xAB6E
24468,0x0003,3,0,0,1,126,0xBF28,0xAB56,0xAB6D
24469,0x0003,3,0,0,1,126,0xBF2A,0xAB56,0xAB6A
24470,0x0003,3,0,0,1,126,0xBF2C,0xAB56,0xAB69
24471,0x0003,3,0,0,1,126,0xBF2E,0xAB56,0xAB67
24472,0x0003,3,0,0,1,126,0xBF30,0xAB56,0xAB65
24473,0x0003,3,0,0,1,126,0xBF32,0xAB56,0xAB63
24474,0x0003,3,0,0,1,126,0xBF34,0xAB56,0xAB62
24475,0x0003,3,0,0,1,126,0xBF36,0xAB56,0xAB5F
24476,0x0003,3,0,0,1,126,0xBF38,0xAB56,0xAB5E
24477,0x0003,3,0,0,1,126,0xBF3A,0xAB56,0xAB5D
24478,0x0003,3,0,0,1,126,0xBF3C,0xAB56,0xAB5A
24479,0x0003,3,0,0,1,126,0xBF3E,0xAB56,0xAB59
24480,0x0003,3,0,0,1,126,0xBF40,0xAB56,0xAB57
24481,0x0003,3,0,0,1,126,0xBF42,0xAB56,0xAB55
24482,0x0003,3,0,0,1,126,0xBF44,0xAB56,0xAB53
24483,0x0003,3,0,0,1,126,0xBF46,0xAB56,0xAB51
24484,0x0003,3,0,0,1,126,0xBF48,0xAB56,0xAB4F
24485,0x0003,3,0,0,1,126,0xBF4A,0xAB56,0xAB4E
24486,0x0003,3,0,0,1,126,0xBF4C,0xAB56,0xAB4B
24487,0x0003,3,0,0,1,126,0xBF4E,0xAB56,0xAB4A
24488,0x0003,3,0,0,1,126,0xBF50,0xAB56,0xAB49
24489,0x0003,3,0,0,1,126,0xBF52,0xAB56,0xAB46
24490,0x0003,3,0,0,1,126,0xBF54,0xAB56,0xAB45
24491,0x0003,3,0,0,1,126,0xBF56,0xAB56,0xAB43
24492,0x0003,3,0,0,1,126,0xBF58,0xAB56,0xAB41
24493,0x0003,3,0,0,1,126,0xBF5A,0xAB56,0xAB3F
24494,0x0003,3,0,0,1,126,0xBF5C,0xAB56,0xAB3E
24495,0x0003,3,0,0,1,126,0xBF5E,0xAB56,0xAB3B
24496,0x0003,3,0,0,1,126,0xBF60,0xAB56,0xAB3A
24497,0x0003,3,0,0,1,126,0xBF62,0xAB56,0xAB39
24498,0x0003,3,0,0,1,126,0xBF64,0xAB56,0xAB36
24499,0x0003,3,0,0,1,126,0xBF66,0xAB56,0xAB35
24500,0x0003,3,0,0,1,126,0xBF68,0xAB56,0xAB33
24501,0x0003,3,0,0,1,126,0xBF6A,0xAB56,0xAB31
24502,0x0003,3,0,0,1,126,0xBF6C,0xAB56,0xAB2F
24503,0x0003,3,0,0,1,126,0xBF6E,0xAB56,0xAB2E
24504,0x0003,3,0,0,1,126,0xBF70,0xAB56,0xAB2B
24505,0x0003,3,0,0,1,126,0xBF72,0xAB56,0xAB2A
24506,0x0003,3,0,0,1,126,0xBF74,0xAB56,0xAB28
24507,0x0003,3,0,0,1,126,0xBF76,0xAB56,0xAB26
24508,0x0003,3,0,0,1,126,0xBF78,0xAB56,0xAB24
24509,0x0003,3,0,0,1,126,0xBF7A,0xAB56,0xAB23
24510,0x0003,3,0,0,1,126,0xBF7C,0xAB56,0xAB20
24511,0x0003,3,0,0,1,126,0xBF7E,0xAB56,0xAB1F
24512,0x0003,3,0,0,1,127,0xBF80,0xAAE4,0xAB1D
24513,0x0003,3,0,0,1,127,0xBF82,0xAAE4,0xAB1C
24514,0x0003,3,0,0,1,127,0xBF84,0xAAE4,0xAB19
24515,0x0003,3,0,0,1,127,0xBF86,0xAAE4,0xAB18
24516,0x0003,3,0,0,1,127,0xBF88,0xAAE4,0xAB17
24517,0x0003,3,0,0,1,127,0xBF8A,0xAAE4,0xAB14
24518,0x0003,3,0,0,1,127,0xBF8C,0xAAE4,0xAB13
24519,0x0003,3,0,0,1,127,0xBF8E,0xAAE4,0xAB11
24520,0x0003,3,0,0,1,127,0xBF90,0xAAE4,0xAB0F
24521,0x0003,3,0,0,1,127,0xBF92,0xAAE4,0xAB0D
24522,0x0003,3,0,0,1,127,0xBF94,0xAAE4,0xAB0C
24523,0x0003,3,0,0,1,127,0xBF96,0xAAE4,0xAB09
24524,0x0003,3,0,0,1,127,0xBF98,0xAAE4,0xAB08
24525,0x0003,3,0,0,1,127,0xBF9A,0xAAE4,0xAB07
24526,0x0003,3,0,0,1,127,0xBF9C,0xAAE4,0xAB04
24527,0x0003,3,0,0,1,127,0xBF9E,0xAAE4,0xAB03
24528,0x0003,3,0,0,1,127,0xBFA0,0xAAE4,0xAB01
24529,0x0003,3,0,0,1,127,0xBFA2,0xAAE4,0xAAFF
24530,0x0003,3,0,0,1,127,0xBFA4,0xAAE4,0xAAFD
24531,0x0003,3,0,0,1,127,0xBFA6,0xAAE4,0xAAFC
24532,0x0003,3,0,0,1,127,0xBFA8,0xAAE4,0xAAF9
24533,0x0003,3,0,0,1,127,0xBFAA,0xAAE4,0xAAF8
24534,0x0003,3,0,0,1,127,0xBFAC,0xAAE4,0xAAF7
24535,0x0003,3,0,0,1,127,0xBFAE,0xAAE4,0xAAF4
24536,0x0003,3,0,0,1,127,0xBFB0,0xAAE4,0xAAF3
24537,0x0003,3,0,0,1,127,0xBFB2,0xAAE4,0xAAF1
24538,0x0003,3,0,0,1,127,0xBFB4,0xAAE4,0xAAEF
24539,0x0003,3,0,0,1,127,0xBFB6,0xAAE4,0xAAED
24540,0x0003,3,0,0,1,127,0xBFB8,0xAAE4,0xAAEC
24541,0x0003,3,0,0,1,127,0xBFBA,0xAAE4,0xAAE9
24542,0x0003,3,0,0,1,127,0xBFBC,0xAAE4,0xAAE8
24543,0x0003,3,0,0,1,127,0xBFBE,0xAAE4,0xAAE7
24544,0x0003,3,0,0,1,127,0xBFC0,0xAAE4,0xAAE4
24545,0x0003,3,0,0,1,127,0xBFC2,0xAAE4,0xAAE3
24546,0x0003,3,0,0,1,127,0xBFC4,0xAAE4,0xAAE1
24547,0x0003,3,0,0,1,127,0xBFC6,0xAAE4,0xAADF
24548,0x0003,3,0,0,1,127,0xBFC8,0xAAE4,0xAADD
24549,0x0003,3,0,0,1,127,0xBFCA,0xAAE4,0xAADC
24550,0x0003,3,0,0,1,127,0xBFCC,0xAAE4,0xAAD9
24551,0x0003,3,0,0,1,127,0xBFCE,0xAAE4,0xAAD8
24552,0x0003,3,0,0,1,127,0xBFD0,0xAAE4,0xAAD7
24553,0x0003,3,0,0,1,127,0xBFD2,0xAAE4,0xAAD4
24554,0x0003,3,0,0,1,127,0xBFD4,0xAAE4,0xAAD3
24555,0x0003,3,0,0,1,127,0xBFD6,0xAAE4,0xAAD1
24556,0x0003,3,0,0,1,127,0xBFD8,0xAAE4,0xAACF
24557,0x0003,3,0,0,1,127,0xBFDA,0xAAE4,0xAACD
24558,0x0003,3,0,0,1,127,0xBFDC,0xAAE4,0xAACC
24559,0x0003,3,0,0,1,127,0xBFDE,0xAAE4,0xAAC9
24560,0x0003,3,0,0,1,127,0xBFE0,0xAAE4,0xAAC8
